lat,lon,year,month,day,wind_speed,altitude_m
27.5,77.5,2021,12,30,30.452023,15799.14
27.5,77.5,2021,12,30,18.500067,17671.37
27.5,77.5,2021,12,30,13.467486,19324.79
27.5,77.5,2021,12,30,10.110298,21641.08
27.5,77.5,2021,12,30,6.612158,23325.88
27.5,77.5,2021,12,30,2.5831182,25921.43
27.5,77.5,2021,12,31,2.0677564,110.9
27.5,77.5,2021,12,31,2.2505555,762.08
27.5,77.5,2021,12,31,1.560849,1457.51
27.5,77.5,2021,12,31,4.8042297,3012.62
27.5,77.5,2021,12,31,9.944377,4207.02
27.5,77.5,2021,12,31,17.172361,5575.21
27.5,77.5,2021,12,31,26.981258,7186.41
27.5,77.5,2021,12,31,33.125237,9165.16
27.5,77.5,2021,12,31,35.211502,10364.27
27.5,77.5,2021,12,31,37.09893,11776.37
27.5,77.5,2021,12,31,37.36273,13510.6
27.5,77.5,2021,12,31,27.751362,15799.14
27.5,77.5,2021,12,31,18.076782,17671.37
27.5,77.5,2021,12,31,15.835287,19324.79
27.5,77.5,2021,12,31,15.553395,21641.08
27.5,77.5,2021,12,31,9.850508,23325.88
27.5,77.5,2021,12,31,8.398289,25921.43
27.5,77.5,2022,1,1,2.4052012,110.9
27.5,77.5,2022,1,1,1.9692945,762.08
27.5,77.5,2022,1,1,1.1401747,1457.51
27.5,77.5,2022,1,1,5.293688,3012.62
27.5,77.5,2022,1,1,8.926927,4207.02
27.5,77.5,2022,1,1,16.062086,5575.21
27.5,77.5,2022,1,1,24.68042,7186.41
27.5,77.5,2022,1,1,31.128536,9165.16
27.5,77.5,2022,1,1,33.867775,10364.27
27.5,77.5,2022,1,1,37.21093,11776.37
27.5,77.5,2022,1,1,43.685066,13510.6
27.5,77.5,2022,1,1,38.32794,15799.14
27.5,77.5,2022,1,1,26.00685,17671.37
27.5,77.5,2022,1,1,20.315712,19324.79
27.5,77.5,2022,1,1,16.399544,21641.08
27.5,77.5,2022,1,1,11.340442,23325.88
27.5,77.5,2022,1,1,18.571365,25921.43
27.5,77.5,2022,1,2,1.9697701,110.9
27.5,77.5,2022,1,2,2.2285082,762.08
27.5,77.5,2022,1,2,2.8272119,1457.51
27.5,77.5,2022,1,2,4.201861,3012.62
27.5,77.5,2022,1,2,8.134841,4207.02
27.5,77.5,2022,1,2,12.250639,5575.21
27.5,77.5,2022,1,2,17.069014,7186.41
27.5,77.5,2022,1,2,24.847847,9165.16
27.5,77.5,2022,1,2,31.462698,10364.27
27.5,77.5,2022,1,2,39.14954,11776.37
27.5,77.5,2022,1,2,46.72134,13510.6
27.5,77.5,2022,1,2,40.540874,15799.14
27.5,77.5,2022,1,2,25.655045,17671.37
27.5,77.5,2022,1,2,21.833605,19324.79
27.5,77.5,2022,1,2,20.466465,21641.08
27.5,77.5,2022,1,2,23.90672,23325.88
27.5,77.5,2022,1,2,26.97222,25921.43
27.5,77.5,2022,1,3,2.9489398,110.9
27.5,77.5,2022,1,3,3.771273,762.08
27.5,77.5,2022,1,3,4.15587,1457.51
27.5,77.5,2022,1,3,5.646073,3012.62
27.5,77.5,2022,1,3,8.474964,4207.02
27.5,77.5,2022,1,3,12.026275,5575.21
27.5,77.5,2022,1,3,15.507761,7186.41
27.5,77.5,2022,1,3,22.68685,9165.16
27.5,77.5,2022,1,3,31.217314,10364.27
27.5,77.5,2022,1,3,43.53189,11776.37
27.5,77.5,2022,1,3,47.887924,13510.6
27.5,77.5,2022,1,3,35.136562,15799.14
27.5,77.5,2022,1,3,16.90091,17671.37
27.5,77.5,2022,1,3,19.169132,19324.79
27.5,77.5,2022,1,3,24.00413,21641.08
27.5,77.5,2022,1,3,22.599142,23325.88
27.5,77.5,2022,1,3,20.905695,25921.43
27.5,77.5,2022,1,4,2.9702682,110.9
27.5,77.5,2022,1,4,3.0961668,762.08
27.5,77.5,2022,1,4,2.9360898,1457.51
27.5,77.5,2022,1,4,5.380811,3012.62
27.5,77.5,2022,1,4,8.66462,4207.02
27.5,77.5,2022,1,4,10.320491,5575.21
27.5,77.5,2022,1,4,16.385302,7186.41
27.5,77.5,2022,1,4,30.71792,9165.16
27.5,77.5,2022,1,4,44.523037,10364.27
27.5,77.5,2022,1,4,42.862812,15799.14
27.5,77.5,2022,1,4,26.651419,17671.37
27.5,77.5,2022,1,4,19.190884,19324.79
27.5,77.5,2022,1,4,25.466692,21641.08
27.5,77.5,2022,1,4,19.009241,23325.88
27.5,77.5,2022,1,4,10.736765,25921.43
27.5,77.5,2022,1,5,2.862363,110.9
27.5,77.5,2022,1,5,3.0562434,762.08
27.5,77.5,2022,1,5,5.4278226,1457.51
27.5,77.5,2022,1,5,12.6972685,3012.62
27.5,77.5,2022,1,5,16.757425,4207.02
27.5,77.5,2022,1,5,19.657854,5575.21
27.5,77.5,2022,1,5,26.85994,7186.41
27.5,77.5,2022,1,5,37.22631,9165.16
27.5,77.5,2022,1,5,44.843853,10364.27
27.5,77.5,2022,1,5,35.12628,15799.14
27.5,77.5,2022,1,5,19.272343,17671.37
27.5,77.5,2022,1,5,15.677872,19324.79
27.5,77.5,2022,1,5,19.268902,21641.08
27.5,77.5,2022,1,5,12.709691,23325.88
27.5,77.5,2022,1,5,2.675117,25921.43
27.5,77.5,2022,1,6,3.3001897,110.9
27.5,77.5,2022,1,6,4.323916,762.08
27.5,77.5,2022,1,6,6.134535,1457.51
27.5,77.5,2022,1,6,10.490741,3012.62
27.5,77.5,2022,1,6,13.44082,4207.02
27.5,77.5,2022,1,6,16.76628,5575.21
27.5,77.5,2022,1,6,26.234829,7186.41
27.5,77.5,2022,1,6,40.873123,9165.16
27.5,77.5,2022,1,6,50.834167,10364.27
27.5,77.5,2022,1,6,35.010082,15799.14
27.5,77.5,2022,1,6,19.852032,17671.37
27.5,77.5,2022,1,6,12.9704485,19324.79
27.5,77.5,2022,1,6,16.882406,21641.08
27.5,77.5,2022,1,6,10.028771,23325.88
27.5,77.5,2022,1,6,5.231157,25921.43
27.5,77.5,2022,1,7,5.695009,110.9
27.5,77.5,2022,1,7,6.9445114,762.08
27.5,77.5,2022,1,7,9.1268835,1457.51
27.5,77.5,2022,1,7,11.910605,3012.62
27.5,77.5,2022,1,7,15.426479,4207.02
27.5,77.5,2022,1,7,18.865114,5575.21
27.5,77.5,2022,1,7,27.45783,7186.41
27.5,77.5,2022,1,7,39.72639,9165.16
27.5,77.5,2022,1,7,50.590317,10364.27
27.5,77.5,2022,1,7,36.7954,15799.14
27.5,77.5,2022,1,7,20.216488,17671.37
27.5,77.5,2022,1,7,11.955176,19324.79
27.5,77.5,2022,1,7,9.429508,21641.08
27.5,77.5,2022,1,7,5.9386973,23325.88
27.5,77.5,2022,1,7,0.76157725,25921.43
27.5,77.5,2022,1,8,4.6178994,110.9
27.5,77.5,2022,1,8,6.072942,762.08
27.5,77.5,2022,1,8,7.78179,1457.51
27.5,77.5,2022,1,8,11.454612,3012.62
27.5,77.5,2022,1,8,16.980577,4207.02
27.5,77.5,2022,1,8,21.476091,5575.21
27.5,77.5,2022,1,8,26.495813,7186.41
27.5,77.5,2022,1,8,33.79579,9165.16
27.5,77.5,2022,1,8,44.72346,10364.27
27.5,77.5,2022,1,8,52.428555,11776.37
27.5,77.5,2022,1,8,51.36359,13510.6
27.5,77.5,2022,1,8,31.601345,15799.14
27.5,77.5,2022,1,8,16.601244,17671.37
27.5,77.5,2022,1,8,11.333828,19324.79
27.5,77.5,2022,1,8,8.54415,21641.08
27.5,77.5,2022,1,8,4.8872285,23325.88
27.5,77.5,2022,1,8,0.450694,25921.43
27.5,77.5,2022,1,9,0.5522673,110.9
27.5,77.5,2022,1,9,0.9370845,762.08
27.5,77.5,2022,1,9,2.842975,1457.51
27.5,77.5,2022,1,9,9.680006,3012.62
27.5,77.5,2022,1,9,13.683019,4207.02
27.5,77.5,2022,1,9,19.586235,5575.21
27.5,77.5,2022,1,9,25.495943,7186.41
27.5,77.5,2022,1,9,31.584896,9165.16
27.5,77.5,2022,1,9,38.56634,10364.27
27.5,77.5,2022,1,9,44.916374,11776.37
27.5,77.5,2022,1,9,47.40682,13510.6
27.5,77.5,2022,1,9,33.415005,15799.14
27.5,77.5,2022,1,9,14.488488,17671.37
27.5,77.5,2022,1,9,10.690447,19324.79
27.5,77.5,2022,1,9,7.9970694,21641.08
27.5,77.5,2022,1,9,3.501785,23325.88
27.5,77.5,2022,1,9,2.2523596,25921.43
27.5,77.5,2022,1,10,2.5249996,110.9
27.5,77.5,2022,1,10,2.728552,762.08
27.5,77.5,2022,1,10,1.20416,1457.51
27.5,77.5,2022,1,10,4.5392737,3012.62
27.5,77.5,2022,1,10,9.389423,4207.02
27.5,77.5,2022,1,10,14.770854,5575.21
27.5,77.5,2022,1,10,21.566135,7186.41
27.5,77.5,2022,1,10,30.968391,9165.16
27.5,77.5,2022,1,10,35.21542,10364.27
27.5,77.5,2022,1,10,37.97312,11776.37
27.5,77.5,2022,1,10,37.971127,13510.6
27.5,77.5,2022,1,10,27.94849,15799.14
27.5,77.5,2022,1,10,16.644915,17671.37
27.5,77.5,2022,1,10,10.846659,19324.79
27.5,77.5,2022,1,10,7.0278463,21641.08
27.5,77.5,2022,1,10,2.107872,23325.88
27.5,77.5,2022,1,10,4.405182,25921.43
27.5,77.5,2022,1,11,3.1642537,110.9
27.5,77.5,2022,1,11,3.6124785,762.08
27.5,77.5,2022,1,11,1.28282,1457.51
27.5,77.5,2022,1,11,3.7333815,3012.62
27.5,77.5,2022,1,11,7.5724845,4207.02
27.5,77.5,2022,1,11,12.282558,5575.21
27.5,77.5,2022,1,11,15.500081,7186.41
27.5,77.5,2022,1,11,18.878725,9165.16
27.5,77.5,2022,1,11,22.86974,10364.27
27.5,77.5,2022,1,11,29.991606,11776.37
27.5,77.5,2022,1,11,36.84394,13510.6
27.5,77.5,2022,1,11,32.10624,15799.14
27.5,77.5,2022,1,11,16.90906,17671.37
27.5,77.5,2022,1,11,10.931436,19324.79
27.5,77.5,2022,1,11,10.706832,21641.08
27.5,77.5,2022,1,11,7.775161,23325.88
27.5,77.5,2022,1,11,9.751987,25921.43
27.5,77.5,2022,1,12,2.3196173,110.9
27.5,77.5,2022,1,12,2.7443113,762.08
27.5,77.5,2022,1,12,0.800389,1457.51
27.5,77.5,2022,1,12,2.6121104,3012.62
27.5,77.5,2022,1,12,7.096919,4207.02
27.5,77.5,2022,1,12,12.180749,5575.21
27.5,77.5,2022,1,12,17.711313,7186.41
27.5,77.5,2022,1,12,25.067333,9165.16
27.5,77.5,2022,1,12,32.869904,10364.27
27.5,77.5,2022,1,12,41.716423,11776.37
27.5,77.5,2022,1,12,48.21372,13510.6
27.5,77.5,2022,1,12,39.92766,15799.14
27.5,77.5,2022,1,12,22.245293,17671.37
27.5,77.5,2022,1,12,16.083086,19324.79
27.5,77.5,2022,1,12,14.022839,21641.08
27.5,77.5,2022,1,12,11.993878,23325.88
27.5,77.5,2022,1,12,11.414301,25921.43
27.5,77.5,2022,1,13,1.4300332,110.9
27.5,77.5,2022,1,13,1.4317807,762.08
27.5,77.5,2022,1,13,0.9031175,1457.51
27.5,77.5,2022,1,13,2.6315413,3012.62
27.5,77.5,2022,1,13,8.479277,4207.02
27.5,77.5,2022,1,13,14.251864,5575.21
27.5,77.5,2022,1,13,16.78759,7186.41
27.5,77.5,2022,1,13,24.493433,9165.16
27.5,77.5,2022,1,13,31.914894,10364.27
27.5,77.5,2022,1,13,41.913155,11776.37
27.5,77.5,2022,1,13,54.37603,13510.6
27.5,77.5,2022,1,13,48.363625,15799.14
27.5,77.5,2022,1,13,32.350346,17671.37
27.5,77.5,2022,1,13,23.56507,19324.79
27.5,77.5,2022,1,13,19.440182,21641.08
27.5,77.5,2022,1,13,15.706089,23325.88
27.5,77.5,2022,1,13,16.879648,25921.43
27.5,77.5,2022,1,14,1.7897266,110.9
27.5,77.5,2022,1,14,1.6985288,762.08
27.5,77.5,2022,1,14,0.8533014,1457.51
27.5,77.5,2022,1,14,3.5362422,3012.62
27.5,77.5,2022,1,14,7.4529376,4207.02
27.5,77.5,2022,1,14,11.7902775,5575.21
27.5,77.5,2022,1,14,15.4341545,7186.41
27.5,77.5,2022,1,14,22.599129,9165.16
27.5,77.5,2022,1,14,30.426981,10364.27
27.5,77.5,2022,1,14,45.886387,11776.37
27.5,77.5,2022,1,14,49.45321,15799.14
27.5,77.5,2022,1,14,35.825138,17671.37
27.5,77.5,2022,1,14,24.141382,19324.79
27.5,77.5,2022,1,14,22.412956,21641.08
27.5,77.5,2022,1,14,16.205883,23325.88
27.5,77.5,2022,1,14,15.924234,25921.43
27.5,77.5,2022,1,15,3.2380536,110.9
27.5,77.5,2022,1,15,3.3842466,762.08
27.5,77.5,2022,1,15,1.8091779,1457.51
27.5,77.5,2022,1,15,3.2742364,3012.62
27.5,77.5,2022,1,15,8.598619,4207.02
27.5,77.5,2022,1,15,13.514899,5575.21
27.5,77.5,2022,1,15,19.964487,7186.41
27.5,77.5,2022,1,15,28.501623,9165.16
27.5,77.5,2022,1,15,38.54307,10364.27
27.5,77.5,2022,1,15,55.544514,11776.37
27.5,77.5,2022,1,15,44.317642,15799.14
27.5,77.5,2022,1,15,28.454393,17671.37
27.5,77.5,2022,1,15,21.43668,19324.79
27.5,77.5,2022,1,15,22.030916,21641.08
27.5,77.5,2022,1,15,17.468866,23325.88
27.5,77.5,2022,1,15,16.819502,25921.43
27.5,77.5,2022,1,16,2.3401375,110.9
27.5,77.5,2022,1,16,3.1016126,762.08
27.5,77.5,2022,1,16,3.4319272,1457.51
27.5,77.5,2022,1,16,5.493861,3012.62
27.5,77.5,2022,1,16,10.023254,4207.02
27.5,77.5,2022,1,16,15.534521,5575.21
27.5,77.5,2022,1,16,18.942083,7186.41
27.5,77.5,2022,1,16,30.004103,9165.16
27.5,77.5,2022,1,16,49.645245,10364.27
27.5,77.5,2022,1,16,43.274452,15799.14
27.5,77.5,2022,1,16,27.050013,17671.37
27.5,77.5,2022,1,16,17.933088,19324.79
27.5,77.5,2022,1,16,16.694012,21641.08
27.5,77.5,2022,1,16,14.965,23325.88
27.5,77.5,2022,1,16,19.530394,25921.43
27.5,77.5,2022,1,17,1.0249991,110.9
27.5,77.5,2022,1,17,1.8575864,762.08
27.5,77.5,2022,1,17,3.4475539,1457.51
27.5,77.5,2022,1,17,6.5189157,3012.62
27.5,77.5,2022,1,17,10.412882,4207.02
27.5,77.5,2022,1,17,14.875001,5575.21
27.5,77.5,2022,1,17,21.450903,7186.41
27.5,77.5,2022,1,17,42.662373,9165.16
27.5,77.5,2022,1,17,56.51222,10364.27
27.5,77.5,2022,1,17,51.086285,13510.6
27.5,77.5,2022,1,17,38.066143,15799.14
27.5,77.5,2022,1,17,25.248232,17671.37
27.5,77.5,2022,1,17,17.74049,19324.79
27.5,77.5,2022,1,17,9.27985,21641.08
27.5,77.5,2022,1,17,3.6817963,23325.88
27.5,77.5,2022,1,17,12.170174,25921.43
27.5,77.5,2022,1,18,1.3840601,110.9
27.5,77.5,2022,1,18,2.8182447,762.08
27.5,77.5,2022,1,18,5.17651,1457.51
27.5,77.5,2022,1,18,8.554422,3012.62
27.5,77.5,2022,1,18,13.6341715,4207.02
27.5,77.5,2022,1,18,20.199072,5575.21
27.5,77.5,2022,1,18,33.468914,7186.41
27.5,77.5,2022,1,18,50.62466,9165.16
27.5,77.5,2022,1,18,47.49164,10364.27
27.5,77.5,2022,1,18,39.438885,11776.37
27.5,77.5,2022,1,18,33.63467,13510.6
27.5,77.5,2022,1,18,23.177532,15799.14
27.5,77.5,2022,1,18,18.530045,17671.37
27.5,77.5,2022,1,18,12.926257,19324.79
27.5,77.5,2022,1,18,4.375643,21641.08
27.5,77.5,2022,1,18,4.5294175,23325.88
27.5,77.5,2022,1,18,8.843713,25921.43
27.5,77.5,2022,1,19,0.745821,110.9
27.5,77.5,2022,1,19,1.3612952,762.08
27.5,77.5,2022,1,19,5.5473533,1457.51
27.5,77.5,2022,1,19,12.813495,3012.62
27.5,77.5,2022,1,19,19.464231,4207.02
27.5,77.5,2022,1,19,25.252687,5575.21
27.5,77.5,2022,1,19,38.547997,7186.41
27.5,77.5,2022,1,19,57.59536,9165.16
27.5,77.5,2022,1,19,56.639217,10364.27
27.5,77.5,2022,1,19,48.64036,11776.37
27.5,77.5,2022,1,19,39.768955,13510.6
27.5,77.5,2022,1,19,26.947008,15799.14
27.5,77.5,2022,1,19,20.754353,17671.37
27.5,77.5,2022,1,19,14.231743,19324.79
27.5,77.5,2022,1,19,7.231226,21641.08
27.5,77.5,2022,1,19,4.2300267,23325.88
27.5,77.5,2022,1,19,10.461865,25921.43
27.5,77.5,2022,1,20,2.7168448,110.9
27.5,77.5,2022,1,20,0.985203,762.08
27.5,77.5,2022,1,20,3.5057101,1457.51
27.5,77.5,2022,1,20,11.908847,3012.62
27.5,77.5,2022,1,20,18.38112,4207.02
27.5,77.5,2022,1,20,25.123905,5575.21
27.5,77.5,2022,1,20,44.02819,7186.41
27.5,77.5,2022,1,20,56.743855,10364.27
27.5,77.5,2022,1,20,50.148663,11776.37
27.5,77.5,2022,1,20,39.089897,13510.6
27.5,77.5,2022,1,20,20.407978,15799.14
27.5,77.5,2022,1,20,9.581394,17671.37
27.5,77.5,2022,1,20,9.270181,19324.79
27.5,77.5,2022,1,20,10.542889,21641.08
27.5,77.5,2022,1,20,5.459682,23325.88
27.5,77.5,2022,1,20,6.19879,25921.43
27.5,77.5,2022,1,21,2.8759768,110.9
27.5,77.5,2022,1,21,2.2434623,762.08
27.5,77.5,2022,1,21,0.8280263,1457.51
27.5,77.5,2022,1,21,8.923285,3012.62
27.5,77.5,2022,1,21,18.128172,4207.02
27.5,77.5,2022,1,21,31.352802,5575.21
27.5,77.5,2022,1,21,48.13317,7186.41
27.5,77.5,2022,1,21,57.539967,9165.16
27.5,77.5,2022,1,21,53.754124,10364.27
27.5,77.5,2022,1,21,46.643574,11776.37
27.5,77.5,2022,1,21,40.8777,13510.6
27.5,77.5,2022,1,21,32.280525,15799.14
27.5,77.5,2022,1,21,21.440878,17671.37
27.5,77.5,2022,1,21,11.250361,19324.79
27.5,77.5,2022,1,21,10.515762,21641.08
27.5,77.5,2022,1,21,8.760208,23325.88
27.5,77.5,2022,1,21,4.9135017,25921.43
27.5,77.5,2022,1,22,4.3707123,110.9
27.5,77.5,2022,1,22,5.9684606,762.08
27.5,77.5,2022,1,22,7.4953346,1457.51
27.5,77.5,2022,1,22,9.981516,3012.62
27.5,77.5,2022,1,22,14.857742,4207.02
27.5,77.5,2022,1,22,27.604134,5575.21
27.5,77.5,2022,1,22,45.408733,7186.41
27.5,77.5,2022,1,22,56.78663,11776.37
27.5,77.5,2022,1,22,47.07285,13510.6
27.5,77.5,2022,1,22,32.437565,15799.14
27.5,77.5,2022,1,22,18.724318,17671.37
27.5,77.5,2022,1,22,10.756538,19324.79
27.5,77.5,2022,1,22,8.087838,21641.08
27.5,77.5,2022,1,22,9.4939785,23325.88
27.5,77.5,2022,1,22,3.8694315,25921.43
27.5,77.5,2022,1,23,0.68007445,110.9
27.5,77.5,2022,1,23,1.4022313,762.08
27.5,77.5,2022,1,23,2.4096167,1457.51
27.5,77.5,2022,1,23,7.1841855,3012.62
27.5,77.5,2022,1,23,11.557818,4207.02
27.5,77.5,2022,1,23,23.329556,5575.21
27.5,77.5,2022,1,23,46.170803,7186.41
27.5,77.5,2022,1,23,56.596832,11776.37
27.5,77.5,2022,1,23,46.55526,13510.6
27.5,77.5,2022,1,23,30.431286,15799.14
27.5,77.5,2022,1,23,15.12153,17671.37
27.5,77.5,2022,1,23,9.065766,19324.79
27.5,77.5,2022,1,23,6.2548485,21641.08
27.5,77.5,2022,1,23,7.021619,23325.88
27.5,77.5,2022,1,23,4.6862164,25921.43
27.5,77.5,2022,1,24,1.3867679,110.9
27.5,77.5,2022,1,24,2.6355746,762.08
27.5,77.5,2022,1,24,2.4270616,1457.51
27.5,77.5,2022,1,24,8.051283,3012.62
27.5,77.5,2022,1,24,16.506609,4207.02
27.5,77.5,2022,1,24,28.701494,5575.21
27.5,77.5,2022,1,24,44.732006,7186.41
27.5,77.5,2022,1,24,52.17788,13510.6
27.5,77.5,2022,1,24,34.959568,15799.14
27.5,77.5,2022,1,24,15.564785,17671.37
27.5,77.5,2022,1,24,11.378049,19324.79
27.5,77.5,2022,1,24,6.0535626,21641.08
27.5,77.5,2022,1,24,1.9173548,23325.88
27.5,77.5,2022,1,24,6.6412535,25921.43
27.5,77.5,2022,1,25,1.5550313,110.9
27.5,77.5,2022,1,25,2.8231187,762.08
27.5,77.5,2022,1,25,1.8711624,1457.51
27.5,77.5,2022,1,25,6.425729,3012.62
27.5,77.5,2022,1,25,15.480634,4207.02
27.5,77.5,2022,1,25,28.018076,5575.21
27.5,77.5,2022,1,25,43.6738,7186.41
27.5,77.5,2022,1,25,38.671196,15799.14
27.5,77.5,2022,1,25,22.326694,17671.37
27.5,77.5,2022,1,25,13.748023,19324.79
27.5,77.5,2022,1,25,9.866642,21641.08
27.5,77.5,2022,1,25,4.2756577,23325.88
27.5,77.5,2022,1,25,6.4082465,25921.43
27.5,77.5,2022,1,26,1.4502151,110.9
27.5,77.5,2022,1,26,3.733379,762.08
27.5,77.5,2022,1,26,4.9852276,1457.51
27.5,77.5,2022,1,26,9.618017,3012.62
27.5,77.5,2022,1,26,16.834824,4207.02
27.5,77.5,2022,1,26,26.279745,5575.21
27.5,77.5,2022,1,26,40.682384,7186.41
27.5,77.5,2022,1,26,56.442326,13510.6
27.5,77.5,2022,1,26,34.35966,15799.14
27.5,77.5,2022,1,26,22.159027,17671.37
27.5,77.5,2022,1,26,13.976609,19324.79
27.5,77.5,2022,1,26,10.053109,21641.08
27.5,77.5,2022,1,26,7.516648,23325.88
27.5,77.5,2022,1,26,5.0212054,25921.43
27.5,77.5,2022,1,27,2.6601224,110.9
27.5,77.5,2022,1,27,4.9220166,762.08
27.5,77.5,2022,1,27,6.1143274,1457.51
27.5,77.5,2022,1,27,11.587413,3012.62
27.5,77.5,2022,1,27,19.9758,4207.02
27.5,77.5,2022,1,27,30.085804,5575.21
27.5,77.5,2022,1,27,44.74468,7186.41
27.5,77.5,2022,1,27,54.731388,13510.6
27.5,77.5,2022,1,27,34.44191,15799.14
27.5,77.5,2022,1,27,21.294159,17671.37
27.5,77.5,2022,1,27,13.205326,19324.79
27.5,77.5,2022,1,27,13.525624,21641.08
27.5,77.5,2022,1,27,13.386211,23325.88
27.5,77.5,2022,1,27,11.306249,25921.43
27.5,77.5,2022,1,28,3.5844293,110.9
27.5,77.5,2022,1,28,6.3598847,762.08
27.5,77.5,2022,1,28,8.818624,1457.51
27.5,77.5,2022,1,28,15.220977,3012.62
27.5,77.5,2022,1,28,22.290205,4207.02
27.5,77.5,2022,1,28,29.42347,5575.21
27.5,77.5,2022,1,28,38.89699,7186.41
27.5,77.5,2022,1,28,51.805122,9165.16
27.5,77.5,2022,1,28,57.745277,10364.27
27.5,77.5,2022,1,28,53.40169,11776.37
27.5,77.5,2022,1,28,44.301083,13510.6
27.5,77.5,2022,1,28,34.025917,15799.14
27.5,77.5,2022,1,28,24.229694,17671.37
27.5,77.5,2022,1,28,15.201007,19324.79
27.5,77.5,2022,1,28,15.82587,21641.08
27.5,77.5,2022,1,28,15.158681,23325.88
27.5,77.5,2022,1,28,12.146116,25921.43
27.5,77.5,2022,1,29,2.4744956,110.9
27.5,77.5,2022,1,29,5.291148,762.08
27.5,77.5,2022,1,29,7.394931,1457.51
27.5,77.5,2022,1,29,13.36343,3012.62
27.5,77.5,2022,1,29,22.540104,4207.02
27.5,77.5,2022,1,29,31.4607,5575.21
27.5,77.5,2022,1,29,40.69757,7186.41
27.5,77.5,2022,1,29,55.53956,9165.16
27.5,77.5,2022,1,29,53.818142,11776.37
27.5,77.5,2022,1,29,45.931805,13510.6
27.5,77.5,2022,1,29,34.62154,15799.14
27.5,77.5,2022,1,29,22.045523,17671.37
27.5,77.5,2022,1,29,12.709174,19324.79
27.5,77.5,2022,1,29,14.27421,21641.08
27.5,77.5,2022,1,29,15.579233,23325.88
27.5,77.5,2022,1,29,14.616429,25921.43
27.5,77.5,2022,1,30,3.1868887,110.9
27.5,77.5,2022,1,30,6.716585,762.08
27.5,77.5,2022,1,30,8.463635,1457.51
27.5,77.5,2022,1,30,13.078465,3012.62
27.5,77.5,2022,1,30,21.481985,4207.02
27.5,77.5,2022,1,30,30.593065,5575.21
27.5,77.5,2022,1,30,41.903835,7186.41
27.5,77.5,2022,1,30,55.221252,9165.16
27.5,77.5,2022,1,30,55.744984,13510.6
27.5,77.5,2022,1,30,37.51567,15799.14
27.5,77.5,2022,1,30,19.070395,17671.37
27.5,77.5,2022,1,30,12.657433,19324.79
27.5,77.5,2022,1,30,14.348911,21641.08
27.5,77.5,2022,1,30,17.99757,23325.88
27.5,77.5,2022,1,30,19.920858,25921.43
27.5,77.5,2022,1,31,1.5101755,110.9
27.5,77.5,2022,1,31,3.604251,762.08
27.5,77.5,2022,1,31,6.0523753,1457.51
27.5,77.5,2022,1,31,12.984846,3012.62
27.5,77.5,2022,1,31,24.199923,4207.02
27.5,77.5,2022,1,31,35.362274,5575.21
27.5,77.5,2022,1,31,46.92764,7186.41
27.5,77.5,2022,1,31,35.72032,15799.14
27.5,77.5,2022,1,31,16.666471,17671.37
27.5,77.5,2022,1,31,9.504275,19324.79
27.5,77.5,2022,1,31,13.483531,21641.08
27.5,77.5,2022,1,31,14.262188,23325.88
27.5,77.5,2022,1,31,9.237153,25921.43
27.5,77.5,2022,2,1,3.8639364,110.9
27.5,77.5,2022,2,1,7.0824165,762.08
27.5,77.5,2022,2,1,9.467875,1457.51
27.5,77.5,2022,2,1,18.54188,3012.62
27.5,77.5,2022,2,1,28.291132,4207.02
27.5,77.5,2022,2,1,37.533466,5575.21
27.5,77.5,2022,2,1,48.513844,7186.41
27.5,77.5,2022,2,1,51.893887,13510.6
27.5,77.5,2022,2,1,40.51658,15799.14
27.5,77.5,2022,2,1,23.006792,17671.37
27.5,77.5,2022,2,1,7.905694,19324.79
27.5,77.5,2022,2,1,11.885127,21641.08
27.5,77.5,2022,2,1,11.082531,23325.88
27.5,77.5,2022,2,1,2.25,25921.43
27.5,77.5,2022,2,2,3.6000884,110.9
27.5,77.5,2022,2,2,4.6543,762.08
27.5,77.5,2022,2,2,7.0849314,1457.51
27.5,77.5,2022,2,2,12.5001,3012.62
27.5,77.5,2022,2,2,19.095058,4207.02
27.5,77.5,2022,2,2,30.981647,5575.21
27.5,77.5,2022,2,2,41.273666,7186.41
27.5,77.5,2022,2,2,56.812546,9165.16
27.5,77.5,2022,2,2,56.83754,13510.6
27.5,77.5,2022,2,2,37.16572,15799.14
27.5,77.5,2022,2,2,15.122107,17671.37
27.5,77.5,2022,2,2,7.4960403,19324.79
27.5,77.5,2022,2,2,11.899711,21641.08
27.5,77.5,2022,2,2,4.479467,23325.88
27.5,77.5,2022,2,2,3.422353,25921.43
27.5,77.5,2022,2,3,3.2653499,110.9
27.5,77.5,2022,2,3,4.8472295,762.08
27.5,77.5,2022,2,3,6.846395,1457.51
27.5,77.5,2022,2,3,12.239128,3012.62
27.5,77.5,2022,2,3,16.647297,4207.02
27.5,77.5,2022,2,3,21.147488,5575.21
27.5,77.5,2022,2,3,28.535677,7186.41
27.5,77.5,2022,2,3,43.923466,9165.16
27.5,77.5,2022,2,3,53.0842,10364.27
27.5,77.5,2022,2,3,41.846092,15799.14
27.5,77.5,2022,2,3,15.85136,17671.37
27.5,77.5,2022,2,3,5.369183,19324.79
27.5,77.5,2022,2,3,10.155355,21641.08
27.5,77.5,2022,2,3,6.9968295,23325.88
27.5,77.5,2022,2,3,3.2704167,25921.43
27.5,77.5,2022,2,4,2.2472227,110.9
